time,q,raw_price,bid,ask,volume,open_interest,mark_type,stale
2025-10-11T23:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25599.00,midpoint,false
2025-10-12T00:00:00.000Z,0.6100,0.6100,0.6000,0.6100,4.00,25603.00,trade,false
2025-10-12T01:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25603.00,midpoint,false
2025-10-12T02:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25603.00,midpoint,false
2025-10-12T03:00:00.000Z,0.6200,0.6200,0.6000,0.6200,238.00,25839.00,trade,false
2025-10-12T04:00:00.000Z,0.6100,,0.6000,0.6200,0.00,25839.00,midpoint,false
2025-10-12T05:00:00.000Z,0.6100,,0.6000,0.6200,0.00,25839.00,midpoint,false
2025-10-12T06:00:00.000Z,0.6100,,0.6000,0.6200,0.00,25839.00,midpoint,false
2025-10-12T07:00:00.000Z,0.6100,,0.6000,0.6200,0.00,25839.00,midpoint,false
2025-10-12T08:00:00.000Z,0.6100,,0.6000,0.6200,0.00,25839.00,midpoint,false
2025-10-12T09:00:00.000Z,0.6100,,0.6000,0.6200,0.00,25839.00,midpoint,false
2025-10-12T10:00:00.000Z,0.6100,,0.6000,0.6200,0.00,25839.00,midpoint,false
2025-10-12T11:00:00.000Z,0.6100,,0.6000,0.6200,0.00,25839.00,midpoint,false
2025-10-12T12:00:00.000Z,0.6100,,0.6000,0.6200,0.00,25839.00,midpoint,false
2025-10-12T13:00:00.000Z,0.6200,0.6200,0.6000,0.6200,6.00,25845.00,trade,false
2025-10-12T14:00:00.000Z,0.6100,0.6100,0.6000,0.6100,90.00,25935.00,trade,false
2025-10-12T15:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25935.00,midpoint,false
2025-10-12T16:00:00.000Z,0.6000,0.6000,0.6000,0.6200,13.00,25935.00,trade,false
2025-10-12T17:00:00.000Z,0.6100,0.6100,0.6000,0.6100,60.00,25982.00,trade,false
2025-10-12T18:00:00.000Z,0.6100,,0.6000,0.6200,0.00,25982.00,midpoint,false
2025-10-12T19:00:00.000Z,0.5800,0.5800,0.5800,0.6200,126.00,25982.00,trade,false
2025-10-12T20:00:00.000Z,0.5800,0.5800,0.5800,0.6200,35.00,25982.00,trade,false
2025-10-12T21:00:00.000Z,0.5950,,0.5800,0.6100,0.00,25982.00,midpoint,false
2025-10-12T22:00:00.000Z,0.5800,0.5800,0.5800,0.6200,11.00,25982.00,trade,false
2025-10-12T23:00:00.000Z,0.5800,0.5800,0.5800,0.6200,11.00,25992.00,trade,false
2025-10-13T00:00:00.000Z,0.6200,0.6200,0.5800,0.6200,3.00,25995.00,trade,false
2025-10-13T01:00:00.000Z,0.6200,0.6200,0.5800,0.6200,15.00,26010.00,trade,false
2025-10-13T02:00:00.000Z,0.6100,0.6100,0.5800,0.6200,17.00,26027.00,trade,false
2025-10-13T03:00:00.000Z,0.6000,,0.5800,0.6200,0.00,26027.00,midpoint,false
2025-10-13T04:00:00.000Z,0.6200,0.6200,0.6000,0.6200,691.00,26718.00,trade,false
2025-10-13T05:00:00.000Z,0.6200,0.6200,0.6000,0.6200,53.00,26771.00,trade,false
2025-10-13T06:00:00.000Z,0.6100,,0.6000,0.6200,0.00,26771.00,midpoint,false
2025-10-13T07:00:00.000Z,0.6100,0.6100,0.5900,0.6100,30.00,26786.00,trade,false
2025-10-13T08:00:00.000Z,0.6000,,0.5900,0.6100,0.00,26786.00,midpoint,false
2025-10-13T09:00:00.000Z,0.6000,,0.5900,0.6100,0.00,26786.00,midpoint,false
2025-10-13T10:00:00.000Z,0.6000,,0.5900,0.6100,0.00,26786.00,midpoint,false
2025-10-13T11:00:00.000Z,0.6100,0.6100,0.5900,0.6100,39.00,26825.00,trade,false
2025-10-13T12:00:00.000Z,0.6000,,0.5900,0.6100,0.00,26825.00,midpoint,false
